taxon_name,mean_fires,num_unburnt_pixels,num_pixels
Acrotriche aggregata,0.5531088082901555,498,772
Acrotriche cordata,0.24563758389261722,581,745
Acrotriche depressa,0.317617866004963,286,403
Acrotriche divaricata,0.3910171730515191,527,757
Acrotriche leucocarpa,0.8661971830985915,45,142
Acrotriche prostrata,0.30680437424058316,1203,1646
Acrotriche rigida,0.1926163723916533,509,623
Acrotriche serrulata,0.3371842569022914,7272,10214
Actephila mooreana,0.083969465648855,370,393
Actephila venusta,1.146341463414634,29,41
Actinobole uliginosum,0.08549618320610679,3030,3275
Actinodium cunninghamii,0.28225806451612906,94,124
Actinoschoenus sp. sandstone (P.K.Latz 7686),4.3874643874643855,28,351
Actinostachys digitata,1.925373134328358,36,67
Actinotus bellidioides,0.28205128205128216,61,78
Actinotus forsythii,1.4210526315789476,20,114
Actinotus gibbonsii,0.6468842729970327,185,337
Actinotus glomeratus,0.475,78,120
Actinotus helianthi,0.6330805344889848,1565,2769
Actinotus leucocephalus,0.3565217391304347,83,115
Actinotus minor,0.5705252918287936,1102,2056
Actinotus omnifertilis,0.5303030303030303,43,66
Actites megalocarpus,0.16584158415841585,347,404
Acunniana procumbens,7.315789473684211,2,19
Adansonia gregorii,3.7425373134328366,65,268
Adenanthera pavonina,0.2727272727272728,36,44
Adenanthos barbiger,0.30726256983240224,133,179
Adenanthos cuneatus,0.38427947598253276,153,229
Adenanthos cygnorum,0.3116883116883116,60,77
Adenanthos cygnorum subsp. cygnorum,0.2481203007518798,105,133
Adenanthos drummondii,0.39655172413793116,49,58
Adenanthos flavidiflorus,0.10810810810810811,101,111
Adenanthos forrestii,0.33333333333333337,25,36
Adenanthos glabrescens subsp. glabrescens,0.09523809523809523,19,21
Adenanthos meisneri,0.23717948717948714,126,156
Adenanthos obovatus,0.42890442890442876,295,429
Adenanthos terminalis,0.43353090601185507,773,1181
Adenanthos velutinus,0,1,1
Adenia heterophylla,2.0238095238095233,26,42
Adenia heterophylla subsp. australis,2.7,70,160
Adenostemma lavenia,1.8,4,10
Adenostemma lavenia var. lanceolatum,4.25,9,36
Adiantum aethiopicum,0.3941512406459221,6962,10156
Adiantum atroviride,0.5694164989939635,361,497
Adiantum capillus-veneris,0.8936170212765958,32,47
Adiantum diaphanum,0.10727969348659003,240,261
Adiantum formosum,0.30784955028618116,1836,2446
Adiantum hispidulum,0.34560611323376095,2177,2879
Adiantum hispidulum var. hispidulum,0.5817409766454356,344,471
Adiantum hispidulum var. hypoglaucum,0.43589743589743574,61,78
Adiantum hispidulum var. pubescens,NA,0,0
Adiantum hispidulum var. whitei,0,13,13
Adiantum philippense,3.2178217821782176,33,101
Adriana quadripartita,0.078688524590164,566,610
Adriana tomentosa,0.5357142857142858,30,56
Adriana tomentosa var. hookeri,0.5163636363636362,166,275
Adriana tomentosa var. tomentosa,0.5295857988165681,210,338
Aegiceras corniculatum,0.39229968782518176,833,961
Aenictophyton anomalum,0.7647058823529408,36,68
Aenictophyton reconditum,1.923076923076923,3,13
Aeschynomene aspera,3.8571428571428568,15,63
Aeschynomene indica,1.5898815931108705,561,929
Afrohybanthus aurantiacus,2.2171628721541166,184,571
Afrohybanthus enneaspermus,3.611764705882354,203,850
Agastachys odorata,0.18787878787878784,135,165
Agiortia cicatricata,0.8627450980392157,22,51
Agiortia pedicellata,0.644859813084112,65,107
Aglaia brownii,1,99,136
Aglaia sapindina,1.6108108108108108,123,185
Agonis flexuosa,0.1659090909090912,383,440
Agonis theiformis,0.6330275229357798,57,109
Agrostis australiensis,1.0617283950617282,22,81
Agrostis bettyae,0.75,82,180
Agrostis diemenica,0,10,10
Agrostis muelleriana,0.713375796178344,72,157
Agrostis parviflora,0.45047923322683736,200,313
Agrostis propinqua,0.6455696202531647,42,79
Agrostis thompsoniae,0.38095238095238093,31,42
Agrostis venusta,0.6046901172529312,318,597
Agrostocrinum scabrum,0.23199999999999998,101,125
Aidia racemosa,2.2399103139013445,242,446
Ailanthus integrifolia subsp. integrifolia,0.3,17,20
Ajuga australis,0.3356107083100954,5248,7172
Akania bidwillii,0.0854922279792746,354,386
Albizia canescens,3.9649122807017547,19,57
Albizia lebbeck,1.7511111111111115,159,225
Albizia procera,2.123456790123457,45,81
Alchemilla xanthochlora,1.0526315789473684,8,38
Alchornea ilicifolia,0.24849939975990387,686,833
Alectryon connatus,0.4581939799331104,220,299
Alectryon coriaceus,0.11877394636015323,236,261
Alectryon diversifolius,0.2259414225941423,207,239
Alectryon kimberleyanus,6,1,32
Alectryon oleifolius,0.05103359173126603,1497,1548
Alectryon oleifolius subsp. canescens,0.03521320495185691,3530,3635
Alectryon oleifolius subsp. elongatus,0.16990291262135931,375,412
Alectryon oleifolius subsp. oleifolius,0.06666666666666662,72,75
Alectryon subcinereus,0.27857496288965866,1564,2021
Alectryon subdentatus,0.2808988764044944,151,178
Alectryon subdentatus f. subdentatus,0.3036211699164347,276,359
Alectryon tropicus,0.9705882352941175,19,34
Aleurites rockinghamensis,0.10606060606060608,62,66
Alexfloydia repens,0,38,38
Alexgeorgea ganopoda,2,0,1
Alexgeorgea nitens,0.2679738562091504,120,153
Alexgeorgea subterranea,0.225,31,40
Alisma plantago-aquatica,0.08127572016460903,901,972
Allittia cardiocarpa,0.19941348973607043,279,341
Allittia uliginosa,0.33850931677018636,222,322
Allocasuarina acutivalvis,0.12179487179487183,137,156
Allocasuarina acutivalvis subsp. acutivalvis,0.16949152542372883,200,236
Allocasuarina brachystachya,0.5306122448979591,27,49
Allocasuarina campestris,0.17657342657342648,486,572
Allocasuarina crassa,0.07142857142857145,13,14
Allocasuarina decaisneana,0.8636363636363638,89,198
Allocasuarina decussata,0.27777777777777785,69,90
Allocasuarina defungens,1.2771084337349397,32,83
Allocasuarina diminuta subsp. annectens,0.8787878787878787,28,66
Allocasuarina distyla,0.5391879131255902,620,1059
Allocasuarina duncanii,0,27,27
Allocasuarina fraseriana,0.3467741935483868,183,248
Allocasuarina glareicola,1.0222222222222221,16,45
Allocasuarina grampiana,0.9264705882352942,10,68
Allocasuarina gymnanthera,0.1999999999999999,420,505
Allocasuarina huegeliana,0.1672025723472668,268,311
Allocasuarina humilis,0.2748538011695903,529,684
Allocasuarina inophloia,0.5467032967032968,253,364
Allocasuarina lehmanniana subsp. lehmanniana,0.06153846153846154,61,65
Allocasuarina littoralis,0.4456264775413708,7827,11844
Allocasuarina luehmannii,0.17323232323232127,5194,5940
Allocasuarina mackliniana,0.35606060606060597,85,132
Allocasuarina mackliniana subsp. hirtilinea,0.56,12,25
Allocasuarina mackliniana subsp. mackliniana,0.03749999999999999,77,80
Allocasuarina mackliniana subsp. xerophila,0.36619718309859156,97,142
Allocasuarina media,0.34615384615384615,17,26
Allocasuarina microstachya,0.22368421052631574,189,228
Allocasuarina misera,0.2775423728813559,351,472
Allocasuarina monilifera,0.15748031496062995,218,254
Allocasuarina muelleriana,0.20895522388059695,604,737
Allocasuarina muelleriana subsp. muelleriana,0.21085925144965723,1529,1897
Allocasuarina nana,0.8557536466774717,255,617
Allocasuarina paludosa,0.30728667305848534,1524,2086
Allocasuarina paradoxa,0.4347826086956521,127,207
Allocasuarina pinaster,0.03333333333333334,58,60
Allocasuarina pusilla,0.31442786069651757,708,1005
Allocasuarina ramosissima,0,1,1
Allocasuarina rigida,0.78125,18,32
Allocasuarina rigida subsp. rigida,0.7864077669902912,108,206
Allocasuarina simulans,1.0625,25,48
Allocasuarina spinosissima,0.375,80,112
Allocasuarina striata,0.375,475,648
Allocasuarina thuyoides,0.20855614973262035,156,187
Allocasuarina torulosa,0.42427536231884144,5685,8280
Allocasuarina verticillata,0.12230389203518502,7417,8299
Allocasuarina zephyrea,0.27777777777777785,71,90
Allophylus cobbe,2.082901554404145,120,193
Allosyncarpia ternata,3.4310344827586206,26,116
Alloteropsis semialata,5.939236111111121,426,2304
Almaleea cambagei,1.3714285714285714,6,35
Almaleea capitata,1.1400000000000001,10,50
Almaleea incurvata,1.013986013986014,55,143
Almaleea paludosa,0.9931506849315067,42,146
Almaleea subumbellata,0.39285714285714285,149,224
Alphitonia excelsa,1.4391367285169245,4990,7599
Alphitonia oblata,2.5609756097560963,116,246
Alphitonia petriei,0.1499999999999999,188,200
Alphitonia pomaderroides,3.5580357142857144,52,224
Alpinia arundelliana,0.09904153354632583,285,313
Alpinia caerulea,0.1556350626118067,1484,1677
Alstonia actinophylla,3.8192771084337336,130,415
Alstonia constricta,0.10113339145597208,1054,1147
Alstonia muelleriana,0.1913043478260871,106,115
Alstonia scholaris,0.12295081967213117,115,122
Alstonia spectabilis subsp. ophioxyloides,5.935483870967742,6,93
Alternanthera angustifolia,0.9574468085106379,453,658
Alternanthera angustifolia var. lanata,6,0,2
Alternanthera denticulata,0.12322344322344221,6226,6825
Alternanthera denticulata var. micrantha,1.0306748466257667,110,163
Alternanthera ficoidea,0.4111675126903555,161,197
Alternanthera nana,0.6042105263157882,695,950
Alternanthera nodiflora,0.5086830680173662,1162,1382
Alternanthera sp. A Flora of New South Wales (M.Gray 5187),0.08818897637795273,585,635
Althenia australis,0.23076923076923073,88,104
Althenia bilocularis,0.09090909090909094,80,88
Althenia cylindrocarpa,0.08955223880597016,187,201
Althenia marina,0.09375,30,32
Althenia patentifolia,0.21276595744680854,39,47
Althenia preissii,0.10989010989010985,82,91
Aluta maisonneuvei subsp. maisonneuvei,0.9433962264150942,84,212
Alyogyne pinoniana,0.5330739299610896,169,257
Alysicarpus muelleri,1.4827586206896548,209,377
Alysicarpus schomburgkii,6.011799410029499,44,339
Alyxia buxifolia,0.17914438502673757,1606,1870
Alyxia evansii,5.4,1,5
Alyxia ruscifolia,0.3196480938416421,1053,1364
Alyxia spicata,1.500805152979066,347,621
Alyxia tropica,4.514851485148515,11,101
Amaranthus centralis,0.22,40,50
Amaranthus cochleitepalus,0.6770833333333331,63,96
Amaranthus grandiflorus,0.04907975460122698,155,163
Amaranthus interruptus,0.8595744680851062,142,235
Amaranthus macrocarpus,0.03723404255319152,181,188
Amaranthus mitchellii,0.15162454873646194,498,554
Amaranthus undulatus,1.8666666666666663,145,345
Ammannia baccifera,3.210843373493977,54,166
Ammannia multiflora,0.924618320610686,747,1048
Ammobium alatum,0.08833922261484098,261,283
Ammobium craspedioides,0.14857142857142858,149,175
Amorphophallus galbra,2.192307692307692,41,78
Amorphophallus paeoniifolius,3.4705882352941178,13,34
Ampelocissus acetosa,4.289389067524117,273,933
Ampelocissus frutescens,6.732183908045975,59,870
Ampelopteris prolifera,1.6136363636363638,25,44
Amperea ericoides,0.4962406015037594,83,133
Amperea simulans,0.48387096774193533,77,124
Amperea volubilis,0.8148148148148148,11,27
Amperea xiphoclada,0.7304852320675105,916,1896
Amperea xiphoclada var. papillata,0.3243243243243243,28,37
Amperea xiphoclada var. pedicellata,1.1666666666666667,6,18
Amperea xiphoclada var. xiphoclada,0.5480568324279147,2663,4786
Amphibolis antarctica,0.018404907975460173,160,163
Amphibromus neesii,0.1624472573839663,412,474
Amphibromus nervosus,0.09775967413441972,1814,1964
Amphibromus recurvatus,0.11931818181818189,158,176
Amphipogon amphipogonoides,0.32374100719424465,105,139
Amphipogon caricinus,0.623529411764706,114,170
Amphipogon caricinus var. caricinus,0.24470787468247263,987,1181
Amphipogon caricinus var. scaber,0.42857142857142855,9,14
Amphipogon debilis,0.33663366336633654,77,101
Amphipogon laguroides,0.4354838709677419,43,62
Amphipogon sericeus,1.0150375939849627,54,133
Amphipogon strictus,0.41080038572806166,712,1037
Amphipogon turbinatus,0.1951807228915665,347,415
Amyema benthamii,3.2151162790697674,76,172
Amyema bifurcata,2.23841059602649,143,302
Amyema cambagei,0.186153846153846,548,650
Amyema congener,0.15942028985507248,119,138
Amyema congener subsp. congener,0.27651515151515144,424,528
Amyema congener subsp. rotundifolia,0.38235294117647056,97,136
Amyema conspicua subsp. conspicua,0.40441176470588247,106,136
Amyema gaudichaudii,0.18660287081339716,180,209
Amyema gibberula var. gibberula,0.46666666666666656,113,165
Amyema hilliana,0.3925925925925927,96,135
Amyema linophylla,0.10810810810810811,66,74
Amyema linophylla subsp. orientalis,0.10318664643399099,604,659
Amyema lucasii,0.02678571428571428,111,112
Amyema maidenii,0.3544303797468354,131,158
Amyema maidenii subsp. angustifolia,0.08000000000000002,46,50
Amyema maidenii subsp. maidenii,0.23738532110091762,749,872
Amyema melaleucae,0.05412371134020618,367,388
Amyema miquelii,0.15966509988249178,6125,6808
Amyema miraculosa,0.05405405405405408,35,37
Amyema miraculosa subsp. boormanii,0.046987951807228825,797,830
Amyema pendula,0.23337795626952282,3597,4482
Amyema pendula subsp. longifolia,0.22142857142857136,120,140
Amyema pendula subsp. pendula,0.2670700086430425,895,1157
Amyema preissii,0.10799267846247733,1510,1639
Amyema quandang,0.1013133208255158,490,533
Amyema quandang var. bancroftii,0.261904761904762,102,126
Amyema quandang var. quandang,0.09991158267020306,1037,1131
Amyema sanguinea,3.053571428571429,44,112
Amyema sanguinea var. sanguinea,1.9457364341085273,124,258
Amyema subcapitata,0,1,1
Amylotheca dictyophleba,0.21955719557195594,492,542
Anacampseros australiana,0.2916666666666667,103,120
Anarthria gracilis,0.5419847328244275,77,131
Anarthria humilis,0.2136752136752136,93,117
Anarthria laevis,0.32539682539682535,96,126
Anarthria polyphylla,0.1311475409836065,53,61
Anarthria prolifera,0.48445595854922285,245,386
Anarthria scabra,0.47404844290657444,193,289
Ancistrachne uncinulata,0.2609970674486804,292,341
Andersonia caerulea,0.46380090497737547,292,442
Andersonia heterophylla,0.386861313868613,97,137
Andersonia involucrata,0.27777777777777785,40,54
Andersonia latiflora,0.41666666666666663,9,12
Andersonia lehmanniana,0.296774193548387,120,155
Andersonia lehmanniana subsp. lehmanniana,0.26415094339622647,40,53
Andersonia simplex,0.39830508474576265,75,118
Andersonia sprengelioides,0.4701492537313433,87,134
Androcalva fraseri,0.2985611510791367,632,834
Androcalva loxophylla,1.4201183431952662,102,338
Androstoma verticillata,0.15384615384615385,33,39
Aneilema siliculosum,3.0993377483443703,32,151
Anemocarpa saxatilis,0.40170940170940167,82,117
Angianthus brachypappus,0.019480519480519497,151,154
Angianthus milnei,0.07042253521126764,67,71
Angianthus preissianus,0.17111111111111102,387,450
Angianthus tomentosus,0.0804597701149426,806,870
Angiopteris evecta,0.5,104,116
Angophora bakeri,0.6246893123446559,663,1207
Angophora bakeri subsp. bakeri,0.7307692307692307,96,182
Angophora bakeri subsp. crassifolia,0.12878787878787873,118,132
Angophora costata,0.42916591279174915,3758,5527
Angophora costata subsp. costata,0.41666666666666663,110,144
Angophora costata subsp. euryphylla,0.9189189189189187,44,111
Angophora floribunda,0.31379920389208366,6771,9044
Angophora hispida,0.4906033630069237,598,1011
Angophora inopina,0.46067415730337047,178,267
Angophora leiocarpa,0.24786324786324807,589,702
Angophora melanoxylon,0.09448818897637792,116,127
Angophora robur,0.6420765027322403,212,366
Angophora subvelutina,0.49638205499276383,876,1382
Angophora woodsiana,0.9554317548746517,150,359
Anigozanthos bicolor subsp. decrescens,0.3692307692307692,47,65
Anigozanthos flavidus,0.28078817733990163,160,203
Anigozanthos humilis,0.30409356725146214,256,342
Anigozanthos humilis subsp. humilis,0.29045643153526973,192,241
Anigozanthos manglesii,0.1714285714285714,206,245
Anigozanthos manglesii subsp. manglesii,0.13157894736842105,68,76
Anigozanthos manglesii subsp. quadrans,0.2682926829268293,30,41
Anigozanthos pulcherrimus,0.2888888888888889,33,45
Anigozanthos rufus,0.2571428571428571,82,105
Anigozanthos viridis,0.14705882352941177,30,34
Anigozanthos viridis subsp. Cataby (S.D.Hopper 1786),0.5833333333333333,8,12
Aniseia martinicensis,2.4126984126984135,36,63
Anisomeles inodora,2.9871794871794872,22,78
Anisopogon avenaceus,0.6596324029952342,1460,2938
Anodopetalum biglandulosum,0.12987012987012986,135,154
Anogramma leptophylla,0.2683982683982684,176,231
Anopterus glandulosus,0.10380622837370242,262,289
Anopterus macleayanus,0.07499999999999998,338,360
Anthobolus filifolius,2.393162393162394,74,234
Anthobolus foveolatus,0.2702702702702703,28,37
Anthobolus leptomerioides,0.9534883720930233,138,301
Anthocarapa nitidula,0.057347670250896085,272,279
Anthocercis angustifolia,0.06521739130434782,43,46
Anthocercis littorea,0.36756756756756764,128,185
Anthocercis viscosa,0.33999999999999997,36,50
Anthosachne kingiana subsp. multiflora,0.0862068965517241,109,116
Anthosachne plurinervis,0.06486486486486485,176,185
Anthosachne scabra,0.21518486785737753,12626,15173
Antiaris toxicaria,0.42857142857142855,5,7
Antiaris toxicaria subsp. macrophylla,1.015625,43,64
Antidesma ghaesembilla,4.877492877492874,150,702
Antidesma parvifolium,2.908745247148289,77,263
Antirhea tenuiflora,0.0689655172413793,141,145
Aotus cordifolia,0.33333333333333337,21,27
Aotus ericoides,0.546648237733241,1673,2894
Aotus genistoides,0.6666666666666666,6,18
Aotus gracillima,0.19672131147540983,50,61
Aotus lanigera,0.834254143646409,94,181
Aotus procumbens,0.5777777777777778,28,45
Aotus subglauca,0.9828326180257511,86,233
Aotus subglauca var. filiformis,0.7216981132075474,116,212
Aotus subglauca var. subglauca,1.0972972972972972,62,185
Aotus subspinescens,0.27083333333333315,428,576
Apalochlamys spectabilis,0.38414634146341464,115,164
Apatophyllum constablei,1.212962962962963,14,108
Aphanes australiana,0.16760563380281698,605,710
Aphanopetalum resinosum,0.3561046511627906,977,1376
Aphelia cyperoides,0.3058252427184465,157,206
Aphelia gracilis,0.21040723981900447,362,442
Aphelia pumilio,0.18773234200743502,448,538
Apium annuum,0.2485436893203884,421,515
Apium insulare,0.15384615384615385,11,13
Apium prostratum,0.12876712328767126,321,365
Apium prostratum subsp. howense,NA,0,0
Apium prostratum subsp. prostratum,0.13229571984435798,453,514
Apium prostratum var. filiforme,0.15566037735849061,183,212
Apium prostratum var. prostratum,0.12992125984251976,225,254
Apodasmia brownii,0.19891745602165103,602,739
Apodasmia ceramophila,0.46428571428571425,17,28
Aponogeton queenslandicus,0.375,6,8
Apowollastonia cylindrica,1.2131979695431478,123,197
Apowollastonia spilanthoides,0.8812260536398471,147,261
Apowollastonia stirlingii,0.7948717948717949,16,39
Apowollastonia verbesinoides,2.625,2,16
Arabidella filifolia,0,46,46
