taxon_name,mean_fri,mean_fires,upr_conf_int,lwr_conf_int,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,taxon_rank,resprouting,post_fire_seeding,data_on_both,resprouter_or_seeder,woodiness_detailed,woody_or_herb,resprouting_binomial,seeding_binomial,obligate_resprouting_or_seeding,resprouting_seeding_binomial,mean_fires_100
Acacia cavealis,115.28400000000002,0.1923076923076923,0.3608728167653687,0.02374256785001582,0.84,0.6926096656959821,21,26,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.8674230595746155
Acacia cedroides,42.756428571428565,0.5185185185185186,0.7901351288176641,0.2469019082193731,0.4999999999999999,0.9839733578287518,13,27,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.3388295828530383
Acacia celastrifolia,66.50999999999999,0.3333333333333334,0.4437668226178596,0.22289984404880725,3.038461538461538,3.088388559874832e-23,84,106,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.5035333032626674
Acacia celsa,74.8838080495356,0.2960586617781852,0.32834602518881617,0.2637712983675542,3.673252478200357,0,919,1100,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,1.3354021731086385
Acacia chamaeleon,232.78499999999997,0.09523809523809526,0.1885714285714286,0.0019047619047619,0.9268292682926824,0.6047171492371278,38,42,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.42958094378933354
Acacia cheelii,129.85285714285718,0.17073170731707316,0.20140756921762695,0.14005584541651936,1.0492610837438423,0.17824319202460692,591,697,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.7701024236223417
Acacia chrysocephala,123.51857142857143,0.1794871794871795,0.2562551142060978,0.10271924476826116,0.9236453201970444,0.7098425273574562,97,117,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.8095948556029747
Acacia cincinnata,66.51,0.3333333333333333,0.4407406717061667,0.2259259949604999,2.690909090909091,5.620855284102938e-19,97,113,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,1.503533303262667
Acacia clunies-rossiae,58.98056603773586,0.37588652482269497,0.4770852154821972,0.2746878341631927,0.6285714285714287,0.9998178498044252,88,142,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.6954737249557734
Acacia cochlearis,108.45324324324324,0.2044198895027625,0.2702884782286437,0.1385513007768812,1.017417417417417,0.42098215115383214,148,215,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.9220563351500337
Acacia cognata,41.930217391304346,0.5287356321839081,0.5827576424465111,0.474713621921305,0.646105724116359,0.9999999999999816,359,700,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.3849148948304375
Acacia colei,8.570876288659797,2.586666666666666,2.8440501505536044,2.3292831827797276,2.554071818999516,3.34068122767123e-22,37,153,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,11.667418433318295
Acacia colei var. colei,11.546875000000004,1.9199999999999997,2.08377225872312,1.756227741276879,3.0912408759124097,8.56037057238915e-60,103,282,variety,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,8.660351826792962
Acacia colletioides,591.31546875,0.03749267721148213,0.04667838312829525,0.02830697129466901,1.1194131008206332,3.771873406663417e-4,1647,1707,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.16911446644782197
Acacia complanata,27.67917835671343,0.8009630818619583,0.8712409044803047,0.7306852592436119,1.4197526886570566,2.3160839195528598e-11,340,623,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,3.612824004790069
Acacia concurrens,37.75009842519687,0.5872832369942195,0.6383539381095626,0.5362125358788763,1.122676071741033,0.00678842683453641,513,875,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,2.648999715806132
Acacia conferta,46.34815217391305,0.4783362218370883,0.5347694376822163,0.42190300599196034,1.4807518115942029,4.4455412228730275e-13,405,578,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.157583319066704
Acacia conjunctifolia,5.174486921529176,4.2844827586206895,4.6611659805761345,3.907799536665245,1.3509054325955736,0.00726563384687647,7,117,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,19.32558754452273
Acacia conspersa,5.439340101522844,4.075862068965517,4.40447285146263,3.747251286468403,2.4367127279563827,2.7071423583448395e-19,19,147,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,18.384583080584196
Acacia constablei,25.126,0.8823529411764707,1.3288851387392082,0.4358207436137332,0.125,0.9999897508033256,2,18,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,3.9799410968717663
Acacia continua,142.70592233009708,0.15535444947209656,0.18535720583345516,0.12535169311073796,0.9237086792010089,0.9202141318479728,564,664,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.7007417657740034
Acacia convallium,5.299601593625499,4.183333333333333,4.700870664246658,3.665796002420008,3.342494429063408,8.614225283675068e-17,9,60,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,18.86934295594647
Acacia coriacea,20.724130434782612,1.069767441860465,1.3789155062075702,0.7606193775133598,2.9554865424430643,4.7929968967816e-10,27,49,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,4.825292926749954
Acacia costiniana,39.520434782608696,0.5609756097560976,0.7902397508705593,0.3317114686416359,0.45,0.998944046315641,18,42,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,2.5303365347591233
Acacia courtii,199.53000000000003,0.1111111111111111,0.21999999999999997,0.00222222222222222,0.9142857142857144,0.61370501566405955,32,36,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.5011777677542224
Acacia cowleana,13.416672413793105,1.6524216524216524,1.786903278486797,1.5179400263565077,2.2263349753694586,1.0279199502066027e-34,113,353,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,7.453412956344846
Acacia crassa,62.28714285714288,0.3559322033898304,0.5081669213917532,0.2036974853879076,2.3990147783251237,1.278146690569982e-8,45,59,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.6054677645008137
Acacia crassicarpa,17.475176470588234,1.2686567164179106,1.4035097547484632,1.133803678087358,4.135007710949547,3.779447594716675e-102,166,298,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,5.72240287062657
Acacia crassistipula,42.756428571428565,0.5185185185185186,0.790135128817664,0.2469019082193732,2.2802197802197797,2.09036391062232e-4,20,27,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.3388295828530383
Acacia cremiflora,224.47125,0.09876543209876544,0.16720638474694485,0.03032447945058602,1.1656249999999997,0.14761110058295393,74,81,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.4454913491148644
Acacia cultriformis,116.08458333333331,0.19098143236074272,0.2350958925557231,0.14686697216576233,1.228945035460993,0.00158320242457839,319,379,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,0.8614408315775495
Acacia cupularis,164.52473684210526,0.13475177304964542,0.16504766641609833,0.1044558796831925,0.945872674581658,0.817296144025792,491,653,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,0.6078113353615039
Acacia curranii,88.68000000000002,0.24999999999999992,0.3624137095965752,0.13758629040342468,1.0800000000000003,0.29752711788789077,60,76,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.127649977447
Acacia cuthbertsonii subsp. cuthbertsonii,27.612934131736527,0.8028846153846154,0.92465760599667,0.6811116247725608,1.533830888946744,1.1960301320741002e-6,112,209,subspecies,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,3.621491273724021
Acacia cyclops,161.11663366336634,0.13760217983651227,0.16443835996920567,0.11076599970381888,1.1610092796455636,0.001598471302235,646,845,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.6206683799572046
Acacia cyperophylla,72.05250000000001,0.30769230769230765,0.5209121986347127,0.09447241674990256,2.2800000000000007,2.6730756284196514e-4,21,26,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.3878768953193847
Acacia cyperophylla var. cyperophylla,226.134,0.09803921568627452,0.1476539043043565,0.04842452706819257,1.0421052631578946,0.3445222562810309,139,153,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.4422156774301963
Acacia dallachiana,20.669774436090226,1.0725806451612905,1.254869537786732,0.8902917525358488,0.4422641970780609,0.9999999886176066,25,125,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,4.837982161304874
Acacia daviesioides,49.513000000000005,0.4477611940298507,0.6079904795089739,0.2875319085507275,1.4404040404040406,0.01106406571748662,48,67,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.0196716013976124
Acacia dawsonii,140.25918367346938,0.15806451612903227,0.20232258064516132,0.11380645161290324,0.9265570305792218,0.8183908556155601,263,310,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.712965792192297
Acacia dealbata,58.83911050156737,0.3767901963679317,0.3871273348161832,0.3664530579196802,1.0210124500822166,0.04259803693069723,9394,13566,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,1.6995498257461963
Acacia dealbata subsp. dealbata,91.66148275862068,0.24186822351959972,0.2697060861361266,0.2140303609030728,1.0003454032583037,0.49119511067640775,942,1204,subspecies,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,1.0909707871880907
Acacia dealbata subsp. subalpina,29.63316831683169,0.748148148148148,0.8513216073739321,0.6449746889223639,0.6304243807280356,0.9999996077907044,106,270,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,3.374596969545097
Acacia deanei,148.36846153846153,0.14942528735632185,0.1697324152296248,0.1291181594830189,1.418901730907482,5.075536854612828e-23,1228,1392,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.6739976876694715
Acacia deanei subsp. deanei,161.33349397590365,0.13741721854304634,0.15832188204005068,0.116512555046042,1.200926323354728,1.6371714164080148e-6,1066,1208,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.6198340935635829
Acacia deanei subsp. paucijuga,102.07127516778525,0.217201166180758,0.2520770393685686,0.18232529299294745,1.2140988585705186,9.650163871412882e-5,562,686,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.9797075605807757
Acacia debilis,39.906000000000006,0.5555555555555555,0.7277240059425005,0.3833871051686104,1.1605633802816906,0.16725879803672222,44,72,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.5058888387711113
Acacia decora,113.63147601476012,0.19510439164866816,0.2115300760148112,0.1786787072825251,2.0159533968404135,1.429598827007017e-192,2406,2783,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.8800378513697256
Acacia decurrens,147.81767942583733,0.14998205956225333,0.164360349719595,0.13560376940491164,1.3002452453655835,5.548979427477932e-25,2437,2792,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,0.6765090643313185
Acacia dentifera,131.00454545454554,0.16923076923076916,0.2692397629091781,0.06922177555236018,1.0284090909090915,0.4136988131760325,55,65,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,0.7633322924256615
Acacia desmondii,66.50999999999999,0.33333333333333337,0.5802701223660285,0.08639654430063823,0.9999999999999996,0.4579297144718525,15,21,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.5035333032626674
Acacia dictyophleba,24.484733178654295,0.9054621848739496,0.990946759252883,0.8199776104950162,2.159399194040786,1.4578260008363794e-42,227,476,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,4.0841776494088835
Acacia difficilis,3.926190998902306,5.646694214876033,5.768921987663891,5.524466442088174,3.653175081696689,0,174,1476,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,25.46997841622026
Acacia difformis,129.6945,0.17094017094017094,0.22391507875153868,0.1179652631288032,2.2386266094420604,3.7441471662342646e-24,210,234,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.7710427196218805
Acacia dilatata,66.50999999999999,0.33333333333333337,0.5219344212686111,0.14473224539805565,1.3714285714285708,0.07047473175595646,27,36,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,1.5035333032626674
Acacia dimidiata,3.491784437255237,6.349189189189188,6.511573601931994,6.186804776446381,3.288795006571271,3.517365917580767e-223,80,945,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,28.638652183983705
Acacia disparrima subsp. disparrima,53.01044554455446,0.41821946169772256,0.4758940662338752,0.3605448571615699,1.6743560248140996,8.715574470178824e-19,354,505,subspecies,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA,1.886420666205334
Acacia divergens,56.33360655737705,0.3935483870967742,0.4923102539663035,0.2947865202272449,1.1383862039599746,0.11506476703669724,110,156,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,1.7751393193359233
Acacia dolichophylla,12.9325,1.7142857142857144,2.400142842265004,1.0284285863064246,0.7564102564102562,0.7075031959887554,2,14,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA,7.732456988208003
Acacia doratoxylon,116.15152173913047,0.19087136929460577,0.21171958657501813,0.1700231520141934,1.2260044355046678,4.2505609998849255e-10,1427,1687,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.8609443811213612
Acacia drepanocarpa,5.048613861386139,4.391304347826087,4.99688769545569,3.785721000196484,1.4926292629262927,0.01770970702048245,3,46,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,19.807416995156007
Acacia drepanocarpa subsp. drepanocarpa,6.951610169491525,3.1891891891891895,3.5960823152924997,2.7822960630858793,1.663803111214302,3.210917807229778e-4,10,74,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,14.385156469053628
Acacia drepanocarpa subsp. latifolia,6.0122033898305105,3.687499999999999,4.071637290995462,3.303362709004536,1.6346119536128465,9.397868869778854e-5,6,96,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,16.63283716734325
Acacia drummondii,58.44818181818181,0.3793103448275863,0.5378140498147229,0.2208066398404497,0.909090909090909,0.6692653329466579,39,58,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,1.7109172071609664
Acacia drummondii subsp. candolleana,49.00736842105264,0.45238095238095233,0.6557962364128505,0.24896566834905423,1.1001283697047497,0.3042700125609729,27,42,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.0405094829993335
Acacia drummondii subsp. drummondii,66.50999999999999,0.33333333333333337,0.464,0.20266666666666672,2.0540540540540535,2.524859236845295e-7,60,75,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.5035333032626674
Acacia drummondii subsp. elegans,63.59289473684212,0.34862385321100914,0.4594701967506348,0.2377775096713835,0.8698830409356725,0.8302623250168442,74,110,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,1.5725027208435234
Acacia dunnii,4.487583081570997,4.940298507462687,5.31663840966159,4.563958605263784,2.5500306657883383,5.772457460382809e-20,14,139,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,22.283710002086995
Acacia echinula,26.834337662337667,0.8261802575107295,0.9087081052915948,0.7436524097298642,1.007149839407904,0.4480412113704449,211,469,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,3.7265685949965244
Acacia echinuliflora,4.586896551724138,4.833333333333334,5.712910251831969,3.9537564148346984,2.9805097451274354,2.030918338715927e-6,3,24,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,21.801232897308676
Acacia elachantha,14.526222527472523,1.526205450733753,1.6370727279829556,1.4153381734845505,1.6503312863606978,1.4281555512827876e-17,150,477,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,6.8841021683976225
Acacia elata,55.93007194244605,0.39638783269961975,0.4344337762348458,0.3583418891643937,1.3675020022041358,1.6805745245249922e-14,772,1059,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder,1.787946922415966
Acacia elongata,39.046601123595515,0.5677830940988835,0.6094890934062003,0.5260770947915667,1.2112727207510965,3.366385461106247e-7,765,1269,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.5610423730215763
Acacia enterocarpa,243.87,0.09090909090909093,0.14234575125507576,0.03947243056310608,1.4198473282442747,0.00113320976870579,122,132,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder,0.4100545372534547
Acacia ericifolia,34.979333333333344,0.6338028169014083,0.8189870381366021,0.4486185956662144,3.5720634920634935,4.645703971029539e-22,55,74,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA,2.8588309287388736
